Country_ID,Year,Indicator_ID,Indicator_description,Indicator_value
NGA,2010,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9085000157
NGA,2009,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.8963000178
NGA,2008,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.888109982
NGA,2007,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.8822799921
NGA,2006,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.8597900271
NGA,2005,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.8432099819
NGA,2004,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.8378000259
NGA,2003,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.8318700194
NGA,2002,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.825600028
NGA,2001,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.8265900016
NGA,2000,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.8103500009
NGA,1999,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.8069300056
NGA,1996,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.8563299775
NGA,1995,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.8310700059
NGA,1994,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.8152199984
NGA,1993,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.804090023
NGA,1992,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.8167700171
NGA,1991,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.8061400056
NGA,1990,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.7860000134
NGA,1989,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.844990015
NGA,1988,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.7602999806
NGA,1987,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.8234400153
NGA,1986,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.8200899959
NGA,1985,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.8108699918
NGA,1984,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.7786599994
NGA,1983,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.7762899995
NGA,1982,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.7884799838
NGA,1981,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.7971699834
NGA,1980,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.7899799943
NGA,1979,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.7780500054
NGA,1978,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.7835699916
NGA,1977,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.7582499981
NGA,1976,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.686070025
NGA,1973,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.6790800095
NGA,1972,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.6539800167
NGA,1971,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.6348500252
NGA,1970,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.5968599916
RWA,2021,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9938799739
RWA,2019,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9797599912
RWA,2018,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9863100052
RWA,2017,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9926400185
RWA,2016,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9987900257
RWA,2015,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",1.013610005
RWA,2014,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",1.024690032
RWA,2013,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",1.023929954
RWA,2012,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",1.022439957
RWA,2011,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",1.029809952
RWA,2010,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",1.025279999
RWA,2009,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",1.027809978
RWA,2008,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",1.029250026
RWA,2007,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",1.025320053
RWA,2006,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",1.036800027
RWA,2005,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",1.014600039
RWA,2004,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",1.00425005
RWA,2003,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9939299822
RWA,2002,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9933699965
RWA,2001,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9929800034
RWA,2000,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9691100121
RWA,1999,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.971050024
RWA,1998,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9588199854
RWA,1997,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.964320004
RWA,1992,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9811999798
RWA,1991,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.993900001
RWA,1990,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9900699854
RWA,1989,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9827700257
RWA,1988,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9771000147
RWA,1987,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9718199968
RWA,1986,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9593600035
RWA,1985,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9489799738
RWA,1984,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9430000186
RWA,1983,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9379900098
RWA,1982,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9266800284
RWA,1981,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9212499857
RWA,1980,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9090099931
RWA,1979,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.8868899941
RWA,1978,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.8739200234
RWA,1977,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.855009973
RWA,1976,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.8348199725
RWA,1975,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.8149700165
RWA,1974,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.7956399918
RWA,1973,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.7961400151
RWA,1972,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.77026999
RWA,1971,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.7718899846
ZAF,2021,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",N/A
ZAF,2020,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9595900178
ZAF,2019,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9652400017
ZAF,2018,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.961589992
ZAF,2017,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9666699767
ZAF,2016,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9680399895
ZAF,2015,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9333800077
ZAF,2014,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9612399936
ZAF,2013,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9578300118
ZAF,2012,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9582399726
ZAF,2011,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9595500231
ZAF,2010,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9617099762
ZAF,2009,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.965659976
ZAF,2008,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9693300128
ZAF,2007,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9696400166
ZAF,2006,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9649900198
ZAF,2005,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9662299752
ZAF,2004,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9662299752
ZAF,2003,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9704599977
ZAF,2002,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9734799862
ZAF,2001,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9713600278
ZAF,2000,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9589499831
ZAF,1999,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9791799784
ZAF,1998,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9826099873
ZAF,1997,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9824000001
ZAF,1995,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.991509974
ZAF,1994,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9777399898
ZAF,1991,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",1.000820041
ZAF,1990,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",1.002400041
ZAF,1989,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",1.00327003
ZAF,1988,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9912700057
ZAF,1987,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9914000034
ZAF,1986,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9921600223
ZAF,1970,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9890400171
EGY,2019,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.9904599786
EGY,2018,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.9865900278
EGY,2017,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.9829699993
EGY,2016,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.9836900234
EGY,2014,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.9955800176
EGY,2013,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.9793199897
EGY,2012,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.9846400023
EGY,2011,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.9888899922
EGY,2010,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.9730299711
EGY,2009,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.9909899831
EGY,2004,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.9478600025
EGY,2003,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.9442499876
EGY,2001,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.9432700276
EGY,2000,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.9347000122
EGY,1999,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.9231299758
EGY,1997,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.8750200272
EGY,1996,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.8796200156
EGY,1995,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.8826699853
EGY,1994,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.8459900022
EGY,1993,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.8554199934
EGY,1992,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.8479499817
EGY,1991,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.8017399907
EGY,1990,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.7764400244
EGY,1989,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.7385100126
EGY,1988,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.7236700058
EGY,1987,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.7050600052
EGY,1986,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.6930099726
EGY,1985,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.6753500104
EGY,1984,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.6611599922
EGY,1983,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.6488999724
EGY,1982,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.6356899738
EGY,1981,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.6208000183
EGY,1980,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.5995799899
EGY,1979,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.5974400043
EGY,1978,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.581520021
EGY,1977,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.5791199803
EGY,1976,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.5634499788
EGY,1975,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.5392500162
EGY,1974,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.5510900021
EGY,1973,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.5406500101
EGY,1972,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.5311499834
EGY,1971,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.5200799704
ETH,2015,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.9617099762
ETH,2014,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.9466737509
ETH,2013,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.9357705116
ETH,2012,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.9046000242
ETH,2011,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.8833299875
ETH,2010,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.8309900165
ETH,2009,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.782589972
ETH,2008,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.7317000031
ETH,2007,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.675270021
ETH,2006,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.6339100003
ETH,2005,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.6015899777
ETH,2004,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.5771700144
ETH,2003,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.5781300068
ETH,2002,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.6271600127
ETH,2001,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.6659299731
ETH,2000,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.6725999713
ETH,1999,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.6795700192
ETH,1996,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.7560799718
ETH,1995,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.7949900031
ETH,1994,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.8437200189
ETH,1993,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.8758900166
ETH,1992,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.8449599743
ETH,1991,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.7751200199
ETH,1984,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.563380003
