Country_ID,Indicator_ID,Year,Indicator_description,Indicator_value,Disadvantaged_value_based,Boolean_indicator_value,Ratio_indicator_value
EGY,SG.BUS.REGT.EQ,2010,A woman can register a business in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.BUS.REGT.EQ,2011,A woman can register a business in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.BUS.REGT.EQ,2012,A woman can register a business in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.BUS.REGT.EQ,2013,A woman can register a business in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.BUS.REGT.EQ,2014,A woman can register a business in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.BUS.REGT.EQ,2015,A woman can register a business in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.BUS.REGT.EQ,2016,A woman can register a business in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.BUS.REGT.EQ,2017,A woman can register a business in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.BUS.REGT.EQ,2018,A woman can register a business in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.BUS.REGT.EQ,2019,A woman can register a business in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.BUS.REGT.EQ,2020,A woman can register a business in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.BUS.REGT.EQ,2021,A woman can register a business in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.BUS.REGT.EQ,2022,A woman can register a business in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.CNT.SIGN.EQ,1970,A woman can sign a contract in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CNT.SIGN.EQ,1971,A woman can sign a contract in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CNT.SIGN.EQ,1972,A woman can sign a contract in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CNT.SIGN.EQ,1973,A woman can sign a contract in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CNT.SIGN.EQ,1974,A woman can sign a contract in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CNT.SIGN.EQ,1975,A woman can sign a contract in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CNT.SIGN.EQ,1976,A woman can sign a contract in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CNT.SIGN.EQ,1977,A woman can sign a contract in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CNT.SIGN.EQ,1978,A woman can sign a contract in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CNT.SIGN.EQ,1979,A woman can sign a contract in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CNT.SIGN.EQ,1980,A woman can sign a contract in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CNT.SIGN.EQ,1981,A woman can sign a contract in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CNT.SIGN.EQ,1982,A woman can sign a contract in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CNT.SIGN.EQ,1983,A woman can sign a contract in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CNT.SIGN.EQ,1984,A woman can sign a contract in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CNT.SIGN.EQ,1985,A woman can sign a contract in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CNT.SIGN.EQ,1986,A woman can sign a contract in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CNT.SIGN.EQ,1987,A woman can sign a contract in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CNT.SIGN.EQ,1988,A woman can sign a contract in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CNT.SIGN.EQ,1989,A woman can sign a contract in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CNT.SIGN.EQ,1990,A woman can sign a contract in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CNT.SIGN.EQ,1991,A woman can sign a contract in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CNT.SIGN.EQ,1992,A woman can sign a contract in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CNT.SIGN.EQ,1993,A woman can sign a contract in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CNT.SIGN.EQ,1994,A woman can sign a contract in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CNT.SIGN.EQ,1995,A woman can sign a contract in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CNT.SIGN.EQ,1996,A woman can sign a contract in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CNT.SIGN.EQ,1997,A woman can sign a contract in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CNT.SIGN.EQ,1998,A woman can sign a contract in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CNT.SIGN.EQ,1999,A woman can sign a contract in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CNT.SIGN.EQ,2000,A woman can sign a contract in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CNT.SIGN.EQ,2001,A woman can sign a contract in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CNT.SIGN.EQ,2002,A woman can sign a contract in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CNT.SIGN.EQ,2003,A woman can sign a contract in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CNT.SIGN.EQ,2004,A woman can sign a contract in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CNT.SIGN.EQ,2005,A woman can sign a contract in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CNT.SIGN.EQ,2006,A woman can sign a contract in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CNT.SIGN.EQ,2007,A woman can sign a contract in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CNT.SIGN.EQ,2008,A woman can sign a contract in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CNT.SIGN.EQ,2009,A woman can sign a contract in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CNT.SIGN.EQ,2010,A woman can sign a contract in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CNT.SIGN.EQ,2011,A woman can sign a contract in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CNT.SIGN.EQ,2012,A woman can sign a contract in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CNT.SIGN.EQ,2013,A woman can sign a contract in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CNT.SIGN.EQ,2014,A woman can sign a contract in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CNT.SIGN.EQ,2015,A woman can sign a contract in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CNT.SIGN.EQ,2016,A woman can sign a contract in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CNT.SIGN.EQ,2017,A woman can sign a contract in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CNT.SIGN.EQ,2018,A woman can sign a contract in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CNT.SIGN.EQ,2019,A woman can sign a contract in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CNT.SIGN.EQ,2020,A woman can sign a contract in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CNT.SIGN.EQ,2021,A woman can sign a contract in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.CNT.SIGN.EQ,2022,A woman can sign a contract in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.CTR.TRVL.EQ,1970,A woman can travel outside the country in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CTR.TRVL.EQ,1971,A woman can travel outside the country in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CTR.TRVL.EQ,1972,A woman can travel outside the country in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CTR.TRVL.EQ,1973,A woman can travel outside the country in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CTR.TRVL.EQ,1974,A woman can travel outside the country in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CTR.TRVL.EQ,1975,A woman can travel outside the country in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CTR.TRVL.EQ,1976,A woman can travel outside the country in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CTR.TRVL.EQ,1977,A woman can travel outside the country in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CTR.TRVL.EQ,1978,A woman can travel outside the country in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CTR.TRVL.EQ,1979,A woman can travel outside the country in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CTR.TRVL.EQ,1980,A woman can travel outside the country in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CTR.TRVL.EQ,1981,A woman can travel outside the country in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CTR.TRVL.EQ,1982,A woman can travel outside the country in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CTR.TRVL.EQ,1983,A woman can travel outside the country in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CTR.TRVL.EQ,1984,A woman can travel outside the country in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CTR.TRVL.EQ,1985,A woman can travel outside the country in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CTR.TRVL.EQ,1986,A woman can travel outside the country in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CTR.TRVL.EQ,1987,A woman can travel outside the country in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CTR.TRVL.EQ,1988,A woman can travel outside the country in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CTR.TRVL.EQ,1989,A woman can travel outside the country in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CTR.TRVL.EQ,1990,A woman can travel outside the country in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CTR.TRVL.EQ,1991,A woman can travel outside the country in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CTR.TRVL.EQ,1992,A woman can travel outside the country in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CTR.TRVL.EQ,1993,A woman can travel outside the country in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CTR.TRVL.EQ,1994,A woman can travel outside the country in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CTR.TRVL.EQ,1995,A woman can travel outside the country in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CTR.TRVL.EQ,1996,A woman can travel outside the country in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CTR.TRVL.EQ,1997,A woman can travel outside the country in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CTR.TRVL.EQ,1998,A woman can travel outside the country in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CTR.TRVL.EQ,1999,A woman can travel outside the country in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CTR.TRVL.EQ,2000,A woman can travel outside the country in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CTR.TRVL.EQ,2001,A woman can travel outside the country in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CTR.TRVL.EQ,2002,A woman can travel outside the country in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CTR.TRVL.EQ,2003,A woman can travel outside the country in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CTR.TRVL.EQ,2004,A woman can travel outside the country in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CTR.TRVL.EQ,2005,A woman can travel outside the country in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CTR.TRVL.EQ,2006,A woman can travel outside the country in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CTR.TRVL.EQ,2007,A woman can travel outside the country in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CTR.TRVL.EQ,2008,A woman can travel outside the country in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CTR.TRVL.EQ,2009,A woman can travel outside the country in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CTR.TRVL.EQ,2010,A woman can travel outside the country in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CTR.TRVL.EQ,2011,A woman can travel outside the country in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CTR.TRVL.EQ,2012,A woman can travel outside the country in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CTR.TRVL.EQ,2013,A woman can travel outside the country in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CTR.TRVL.EQ,2014,A woman can travel outside the country in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CTR.TRVL.EQ,2015,A woman can travel outside the country in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CTR.TRVL.EQ,2016,A woman can travel outside the country in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CTR.TRVL.EQ,2017,A woman can travel outside the country in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CTR.TRVL.EQ,2018,A woman can travel outside the country in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CTR.TRVL.EQ,2019,A woman can travel outside the country in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CTR.TRVL.EQ,2020,A woman can travel outside the country in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CTR.TRVL.EQ,2021,A woman can travel outside the country in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.CTR.TRVL.EQ,2022,A woman can travel outside the country in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.DNG.WORK.DN.EQ,1970,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.DNG.WORK.DN.EQ,1971,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.DNG.WORK.DN.EQ,1972,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.DNG.WORK.DN.EQ,1973,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.DNG.WORK.DN.EQ,1974,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.DNG.WORK.DN.EQ,1975,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.DNG.WORK.DN.EQ,1976,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.DNG.WORK.DN.EQ,1977,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.DNG.WORK.DN.EQ,1978,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.DNG.WORK.DN.EQ,1979,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.DNG.WORK.DN.EQ,1980,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.DNG.WORK.DN.EQ,1981,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.DNG.WORK.DN.EQ,1982,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.DNG.WORK.DN.EQ,1983,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.DNG.WORK.DN.EQ,1984,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.DNG.WORK.DN.EQ,1985,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.DNG.WORK.DN.EQ,1986,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.DNG.WORK.DN.EQ,1987,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.DNG.WORK.DN.EQ,1988,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.DNG.WORK.DN.EQ,1989,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.DNG.WORK.DN.EQ,1990,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.DNG.WORK.DN.EQ,1991,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.DNG.WORK.DN.EQ,1992,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.DNG.WORK.DN.EQ,1993,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.DNG.WORK.DN.EQ,1994,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.DNG.WORK.DN.EQ,1995,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.DNG.WORK.DN.EQ,1996,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.DNG.WORK.DN.EQ,1997,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.DNG.WORK.DN.EQ,1998,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.DNG.WORK.DN.EQ,1999,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.DNG.WORK.DN.EQ,2000,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.DNG.WORK.DN.EQ,2001,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.DNG.WORK.DN.EQ,2002,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.DNG.WORK.DN.EQ,2003,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.DNG.WORK.DN.EQ,2004,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.DNG.WORK.DN.EQ,2005,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.DNG.WORK.DN.EQ,2006,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.DNG.WORK.DN.EQ,2007,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.DNG.WORK.DN.EQ,2008,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.DNG.WORK.DN.EQ,2009,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.DNG.WORK.DN.EQ,2010,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.DNG.WORK.DN.EQ,2011,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.DNG.WORK.DN.EQ,2012,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.DNG.WORK.DN.EQ,2013,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.DNG.WORK.DN.EQ,2014,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.DNG.WORK.DN.EQ,2015,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.DNG.WORK.DN.EQ,2016,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.DNG.WORK.DN.EQ,2017,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.DNG.WORK.DN.EQ,2018,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),0,true,0,
